id;nome;artistas;album;release_date;duracao_ms;popularity;explicit;url;stem_path;BPM;Root_key;energia;acousticness;danceability;valence
0uYVJ8z5kgMayMNPJA6Cz9;Running Up That Hill;Placebo;Covers;2003.0;297.32;63;False;https://open.spotify.com/track/0uYVJ8z5kgMayMNPJA6Cz9;guitar_stems/Placebo_-_Running_Up_That_Hill_(A_Deal_With_God)_(Cover)_Official_Audio.wav;90.0;C minor;0.028341414406895638;0.6075671377730851;0.40811065836399524;1.0070026874542235
5YaLFRpqpUzgLLDcukNn0H;Lithium;Evanescence;The Open Door;2006.0;224.106;66;False;https://open.spotify.com/track/5YaLFRpqpUzgLLDcukNn0H;guitar_stems/Evanescence_-_Lithium.wav;61.0;Bb major;0.04836144670844078;0.6369242236899478;0.2502257206040375;1.1281310766935349
1klDPm7SfsS32hl7KHV9iy;Stuck In A Moment You Can't Get Out Of;U2;All That You Can't Leave Behind;2000.0;273.466;64;False;https://open.spotify.com/track/1klDPm7SfsS32hl7KHV9iy;guitar_stems/U2_-_Stuck_In_A_Moment_You_Can't_Get_Out_Of_(Official_Music_Video).wav;80.0;E major;0.08435898274183273;0.5593139001280629;0.6108257417886973;0.7835568845272064
0vTKR5TQD03kASmEGlyDF3;In These Arms;Bon Jovi;Keep The Faith;1992.0;319.226;63;False;https://open.spotify.com/track/0vTKR5TQD03kASmEGlyDF3;guitar_stems/Bon_Jovi_-_In_These_Arms.wav;62.0;E major;0.0437234602868557;0.6041922322055754;0.2814096723278061;0.9530456274747848
6L89mwZXSOwYl76YXfX13s;Basket Case;Green Day;Dookie;1994.0;181.533;81;False;https://open.spotify.com/track/6L89mwZXSOwYl76YXfX13s;guitar_stems/Green_Day_-_Basket_Case_[Official_Music_Video]_(4K_Upgrade).wav;88.0;Eb major;0.08160928636789322;0.6307803730553814;0.3647224352849645;1.1180740535259246
3RlsVPIIs5KFhLFhxZ4iDF;Rockstar;Nickelback;All the Right Reasons (Walmart Exclusive Edition);2005.0;252.04;66;False;https://open.spotify.com/track/3RlsVPIIs5KFhLFhxZ4iDF;guitar_stems/Nickelback_-_Rockstar_[OFFICIAL_VIDEO].wav;72.0;C major;0.014866005629301071;0.646706774989459;0.21847506902184533;1.033652901649475
0zyflDbCyPqW9dG4Ivd8Td;Under The Same Sun;Scorpions;Deadly Sting: The Mercury Years;1997.0;293.04;24;False;https://open.spotify.com/track/0zyflDbCyPqW9dG4Ivd8Td;guitar_stems/Scorpions_-_Under_The_Same_Sun.wav;75.0;D major;0.024775873869657516;0.6106493133474995;0.4108850665371156;0.924769252538681
7q6CybWAg3uYLgS5tDWqmd;Imaginary;Evanescence;Fallen;2003.0;256.493;57;False;https://open.spotify.com/track/7q6CybWAg3uYLgS5tDWqmd;guitar_stems/Evanescence_-_Imaginary_(Remastered_2023)_-_Official_Visualizer.wav;64.0;E major;0.07027674466371536;0.6334531868770537;0.26210392308331276;1.0632506310939789
0gEyKnHvgkrkBM6fbeHdwK;Linger;The Cranberries;Everybody Else Is Doing It, So Why Can't We?;1993.0;274.706;83;False;https://open.spotify.com/track/0gEyKnHvgkrkBM6fbeHdwK;guitar_stems/The_Cranberries_-_Linger_(Official_Music_Video).wav;64.0;D major;0.032777655869722366;0.5618123878105017;0.3798181332852434;0.8233987301588058
4kmGRW1BgoKendL6V7cz29;Before It's Too Late;The Goo Goo Dolls;Greatest Hits Volume One - The Singles;2007.0;187.76;47;False;https://open.spotify.com/track/4kmGRW1BgoKendL6V7cz29;guitar_stems/Goo_Goo_Dolls_-_Before_It's_Too_Late_(Sam_and_Mikaela's_Theme)_[Official_Music_Video].wav;65.0;C major;0.053241778165102005;0.5939525550868312;0.2751299629726729;0.9120187997817992
1fr92Vupmcs2vgLMFVQ7rd;In the Shadows;The Rasmus;Dead Letters;2003.0;257.92;72;False;https://open.spotify.com/track/1fr92Vupmcs2vgLMFVQ7rd;guitar_stems/The_Rasmus_-_In_the_Shadows_(Official_Music_Video).wav;105.0;F# minor;0.0646514743566513;0.6070404838873803;0.6507064002793983;1.0669440418481826
3K4HG9evC7dg3N0R9cYqk4;One Step Closer;Linkin Park;Hybrid Theory (Bonus Edition);2000.0;157.333;83;False;https://open.spotify.com/track/3K4HG9evC7dg3N0R9cYqk4;guitar_stems/One_Step_Closer_[Official_HD_Music_Video]_-_Linkin_Park.wav;95.0;G# minor;0.0679856687784195;0.6235182312157439;0.3186575073557097;1.1353111267089844
003vvx7Niy0yvhvHt4a68B;Mr. Brightside;The Killers;Hot Fuss;2004.0;222.973;87;False;https://open.spotify.com/track/003vvx7Niy0yvhvHt4a68B;guitar_stems/The_Killers_-_Mr._Brightside_(Official_Music_Video).wav;73.0;Db major;0.10516747087240219;0.6219560776994477;0.2775478515361543;0.8772059977054596
6ORqU0bHbVCRjXm9AjyHyZ;Good Riddance (Time of Your Life);Green Day;Nimrod;1997.0;153.466;81;True;https://open.spotify.com/track/6ORqU0bHbVCRjXm9AjyHyZ;guitar_stems/Green_Day_-_Good_Riddance_(Time_of_Your_Life)_[Official_Music_Video]_[4K_UPGRADE].wav;96.0;E major;0.007270590402185917;0.6601266651275625;0.14660211771803439;1.0493295550346373
